2001
1013847.0 5432255.0 46 0 0 Holstenstr. 12, 24103 Kiel
1013968.0 5432465.0 46 1 1 Falckstr. 9, 24103 Kiel
1013166.0 5430388.0 46 5 5 Tonberg 6, 24113 Kiel
1007083.0 5433529.0 46 9 9 Herrenwiese 21, 24119 Kronshagen
1005540.0 5433360.0 46 12 12 Lofotenweg 130, 24109 Kiel
1014900.0 5431234.0 46 5 5 Wikingerstr. 2, 24143 Kiel
1010946.0 5427641.0 46 10 10 Wendenweg 6, 24145 Kiel
1011784.0 5436026.0 46 10 10 Am Wildgehege 1, 24106 Kiel
1002510.0 5431882.0 46 11 11 Karkkamp 17, 24109 Melsdorf
1006965.0 5435195.0 46 11 11 Bauernfeld 38, 24107 Kiel
1008195.0 5436026.0 46 10 10 Buernkrog 8, 24107 Kiel
1012205.0 5430074.0 46 5 5 Von-der-Goltz-Allee 43, 24113 Kiel
1013212.0 5428194.0 46 7 7 Radewisch 173, 24145 Kiel
1008813.0 5428328.0 46 10 10 Am See 1, 24113 Molfsee
1014788.0 5434597.0 46 6 6 Roonstr. 3, 24105 Kiel
1005362.0 5432944.0 46 12 12 Helsinkistr. 126, 24109 Kiel
1006941.0 5430798.0 46 10 10 Russeer Weg 67, 24111 Kiel
1018825.0 5431487.0 46 10 10 Klausdorfer Weg 267, 24148 Kiel
1016178.0 5428343.0 46 10 10 Edisonstr. 66, 24145 Kiel
1015918.0 5439617.0 46 15 15 Brahmsweg 16, 24159 Kiel
1013333.0 5436565.0 46 9 9 Uferstr. 12, 24106 Kiel
1008525.0 5428640.0 46 9 9 Hamburger Landstr. 19, 24113 Molfsee
1019527.0 5427675.0 46 13 13 Bachstelzenweg 3, 24146 Kiel
1011184.0 5428040.0 46 10 10 Mohnstieg 1, 24145 Kiel
1014157.0 5430515.0 46 5 5 Bielenbergstr. 35, 24143 Kiel
1016319.0 5439591.0 46 15 15 Claudiusstr. 27, 24159 Kiel
1018166.0 5432480.0 46 10 10 Wischhofstr. 68, 24148 Kiel
1013675.0 5428555.0 46 7 7 Sösslingspott 19, 24145 Kiel
1008509.0 5434725.0 46 10 10 Holmredder 177, 24107 Kiel
1018986.0 5426051.0 46 14 14 Zum Forst 106, 24145 Kiel
1018067.0 5433411.0 46 12 12 Heikendorfer Weg 93, 24149 Kiel
1018567.0 5429227.0 46 9 9 Reichenberger Allee 23, 24146 Kiel
1013976.0 5429795.0 46 6 6 Diedrichstr. 51, 24143 Kiel
1012540.0 5437521.0 46 11 11 Am Jägersberg 9, 24161 Altenholz
1012655.0 5437547.0 46 11 11 Am Jägersberg 10, 24161 Altenholz
1018699.0 5439274.0 46 20 20 Deichweg 20, 24159 Kiel
1013946.0 5437212.0 46 11 11 Richthofenstr. 20, 24159 Kiel
1019551.0 5429365.0 46 12 12 Hahnbusch 39, 24146 Kiel
1012757.0 5440892.0 46 16 16 Rotdornweg 6, 24161 Altenholz
1019550.0 5432366.0 46 11 11 Dobersdorfer Str. 4, 24148 Kiel
1017339.0 5425683.0 46 12 12 Rönner Damm 2, 24145 Kiel
1012591.0 5440704.0 46 16 16 Pappel-Weg 1, 24161 Altenholz
1005348.0 5433240.0 46 12 12 Lofotenweg 58, 24109 Kiel
1016110.0 5431104.0 46 6 6 Erich-Kästner-Weg 47, 24143 Kiel
1013622.0 5438784.0 46 12 12 Allensteiner Weg 21, 24161 Altenholz
1004635.0 5431902.0 46 10 10 Fanöweg 1, 24109 Kiel
1014478.0 5430829.0 46 5 5 Kaiserstr. 85, 24143 Kiel
1012895.0 5433430.0 46 3 3 Alsenstr. 2, 24118 Kiel
1012575.0 5430860.0 46 3 3 Alte Lübecker Chaussee 1, 24114 Kiel
1002900.0 5431682.0 46 10 10 Radebrüche 1, 24109 Melsdorf
1013458.0 5431797.0 46 1 1 Stresemannplatz 5, 24103 Kiel
1017931.0 5433219.0 46 12 12 Schwentinestr. 22, 24149 Kiel
1017117.0 5442320.0 46 18 18 Seesternweg 1, 24159 Kiel
1017845.0 5426744.0 46 12 12 Zum Forst 75, 24145 Kiel
1006852.0 5433781.0 46 9 9 Ottendorfer Weg 20, 24107 Ottendorf
1011970.0 5430438.0 46 4 4 Dorotheenstr. 8, 24113 Kiel
1008509.0 5434725.0 46 10 10 Holmredder 177, 24107 Kiel
1018351.0 5428743.0 46 10 10 Kruppallee 2, 24146 Kiel
1016855.0 5432298.0 46 8 8 Schönberger Str. 159, 24148 Kiel
1018255.0 5432468.0 46 10 10 Altenteichstr. 14, 24148 Kiel
1014181.0 5431108.0 46 4 4 Karlstal 14, 24143 Kiel
1012071.0 5432468.0 46 3 3 Wilhelmplatz 1, 24116 Kiel
1008220.0 5435403.0 46 9 9 Nienbrügger Weg 35, 24107 Kiel
1012310.0 5430692.0 46 3 3 Hamburger Chaussee 27, 24113 Kiel
1000120.0 5433532.0 46 16 16 Ziegelhofer Weg 13, 24107 Quarnbek
1017195.0 5429360.0 46 8 8 Ginsterbusch 2, 24146 Kiel
1019034.0 5428792.0 46 12 12 Lechweg 1, 24146 Kiel
1011687.0 5437204.0 46 13 13 Knooper Landstr. 6, 24161 Altenholz
1013686.0 5434467.0 46 6 6 Kleiststr. 1, 24105 Kiel
1018451.0 5426913.0 46 13 13 Spitzkoppel 15, 24145 Kiel
1006196.0 5426295.0 46 13 13 Möwenstr. 1, 24113 Molfsee
1019206.0 5429355.0 46 10 10 Hahnbusch 3, 24146 Kiel
1015173.0 5433511.0 46 3 3 Düsternbrooker Weg 80, 24105 Kiel
1012044.0 5430596.0 46 3 3 Hamburger Chaussee 53, 24113 Kiel
1012612.0 5430923.0 46 2 2 Sophienblatt 73, 24114 Kiel
1010184.0 5430862.0 46 6 6 Saarbrückenstr. 162, 24113 Kiel
1011025.0 5434916.0 46 8 8 Bremerskamp 91, 24106 Kiel
1000120.0 5433532.0 46 16 16 Ziegelhofer Weg 13, 24107 Quarnbek
1018898.0 5429528.0 46 9 9 Troppauer Str. 3, 24146 Kiel
1015985.0 5429215.0 46 8 8 Segeberger Landstr. 61, 24145 Kiel
1007524.0 5436344.0 46 11 11 Rügenweg 16, 24107 Kiel
1013091.0 5432845.0 46 2 2 Jägersberg 8, 24103 Kiel
1007158.0 5435144.0 46 11 11 Steinberg 2, 24107 Kiel
1017562.0 5429551.0 46 9 9 Dornbusch 5, 24146 Kiel
1011238.0 5429365.0 46 8 8 Brüggerfelde 2, 24113 Kiel
1020280.0 5433134.0 46 11 11 Schönkirchener Str. 101, 24149 Kiel
1014912.0 5431406.0 46 6 6 Augustenstr. 47, 24143 Kiel
1013036.0 5440866.0 46 18 18 Tannenweg 17, 24161 Altenholz
1021298.0 5432058.0 46 14 14 Ostanger 5, 24149 Kiel
1007436.0 5432803.0 46 10 10 Hofbrook 40, 24119 Kronshagen
1017972.0 5441461.0 46 19 19 Seekante 1, 24159 Kiel
1013626.0 5439359.0 46 13 13 Klausdorfer Landstr. 11, 24161 Altenholz
1009378.0 5434842.0 46 8 8 Eckernförder Str. 324, 24107 Kiel
1019029.0 5429285.0 46 10 10 Troppauer Str. 27, 24146 Kiel
1017215.0 5431009.0 46 8 8 Tröndelweg 1, 24148 Kiel
1007571.0 5433642.0 46 9 9 Suchsdorfer Weg 10, 24119 Kronshagen
1006763.0 5432418.0 46 8 8 Russeer Weg 212, 24109 Kiel
1007984.0 5433485.0 46 8 8 Stobbenbrook 2, 24119 Kronshagen
1019376.0 5427838.0 46 14 14 Eisvogelweg 3, 24146 Kiel
1009889.0 5430861.0 46 6 6 Neuenrade 2, 24113 Kiel
1006933.0 5435571.0 46 12 12 Langer Hof 7, 24107 Kiel
1015188.0 5433585.0 46 4 4 Düsternbrooker Weg 77, 24105 Kiel
1013757.0 5437313.0 46 12 12 Eckenerplatz 12, 24159 Kiel
1007171.0 5436411.0 46 12 12 Alte Chaussee 22, 24107 Kiel
1008335.0 5435394.0 46 9 9 Klinkerwisch 2, 24107 Kiel
1018762.0 5428725.0 46 10 10 Illerweg 11, 24146 Kiel
1011830.0 5437179.0 46 12 12 Knooper Landstr. 4, 24161 Altenholz
1008388.0 5436292.0 46 11 11 Wippen 24, 24107 Kiel
1016961.0 5442089.0 46 19 19 Schlimbachallee 35, 24159 Kiel
1013685.0 5436388.0 46 9 9 Am Kiel-Kanal 28, 24106 Kiel
1014576.0 5431081.0 46 5 5 Elisabethstr. 61, 24143 Kiel
1005729.0 5433203.0 46 12 12 Spitzbergenweg 44, 24109 Kiel
1012274.0 5435840.0 46 10 10 Knivsberg 14, 24106 Kiel
1013803.0 5432093.0 46 0 0 Holstenbrücke 26, 24103 Kiel
1014486.0 5430968.0 46 4 4 Elisabethstr. 83, 24143 Kiel
1012518.0 5440230.0 46 15 15 Ebereschenweg 18, 24161 Altenholz
1007598.0 5434949.0 46 10 10 Wetterbek 71, 24107 Kiel
1017442.0 5441228.0 46 19 19 Delphinweg 1, 24159 Kiel
1016582.0 5429234.0 46 9 9 Buschkoppel 41, 24145 Kiel
1019552.0 5429610.0 46 10 10 Klosterweg 10, 24146 Kiel
1016056.0 5429144.0 46 9 9 Elisabeth-von-Thadden-Str. 1, 24145 Kiel
1008831.0 5433912.0 46 7 7 Kopperpahler Allee 79, 24119 Kronshagen
1018949.0 5429418.0 46 9 9 Troppauer Str. 10, 24146 Kiel
1014485.0 5433724.0 46 4 4 Moltkestr. 1, 24105 Kiel
1010134.0 5434172.0 46 6 6 Eckernförder Str. 269, 24119 Kronshagen
1017290.0 5432233.0 46 9 9 Danziger Str. 42, 24148 Kiel
1014399.0 5431349.0 46 5 5 Johannesstr. 10, 24143 Kiel
1008824.0 5435704.0 46 9 9 Weissdornweg 5, 24107 Kiel
1012885.0 5431983.0 46 2 2 Wichmannstr. 8, 24103 Kiel
1017964.0 5432573.0 46 10 10 Am Seefischmarkt 1, 24148 Kiel
1013972.0 5434397.0 46 5 5 Feldstr. 142, 24105 Kiel
1006039.0 5426802.0 46 13 13 Dorfstr. 17, 24113 Molfsee
1002692.0 5435462.0 46 17 17 Reimershofer Weg 15, 24107 Quarnbek
1003396.0 5432107.0 46 11 11 Kählenweg 6, 24109 Melsdorf
1019661.0 5433061.0 46 11 11 Steertsraderedder 1, 24149 Kiel
1008206.0 5428415.0 46 10 10 Kirchenweg 1, 24113 Molfsee
1013222.0 5433230.0 46 2 2 Holtenauer Str. 45, 24105 Kiel
1014757.0 5430979.0 46 5 5 Helmholtzstr. 5, 24143 Kiel
1005024.0 5430309.0 46 9 9 Rendsburger Landstr. 486, 24111 Kiel
1007536.0 5430859.0 46 11 11 Spreeallee 1, 24111 Kiel
1014878.0 5430784.0 46 5 5 Kirchenweg 53, 24143 Kiel
1004157.0 5434052.0 46 14 14 Zum Wasserblöcken 2, 24107 Ottendorf
1016424.0 5427837.0 46 10 10 Edisonstr. 50, 24145 Kiel
1009276.0 5429747.0 46 8 8 Haßberg 17, 24113 Kiel
1010357.0 5430750.0 46 6 6 Christianistr. 83, 24113 Kiel
1016759.0 5439973.0 46 16 16 Achterwurth 5, 24159 Kiel
1011607.0 5431610.0 46 3 3 Lüdemannstr. 26, 24114 Kiel
1016561.0 5441307.0 46 16 16 Schilkseer Str. 90, 24159 Kiel
1014290.0 5427869.0 46 8 8 Braunstr. 7, 24145 Kiel
1013626.0 5439359.0 46 13 13 Klausdorfer Landstr. 11, 24161 Altenholz
1014255.0 5433108.0 46 3 3 Schittenhelmstr. 10, 24105 Kiel
1015298.0 5437045.0 46 14 14 Strandstr. 7, 24159 Kiel
1013493.0 5432212.0 46 0 0 Willestr. 4, 24103 Kiel
1006852.0 5435355.0 46 12 12 Horstblick 17, 24107 Kiel
1016584.0 5441788.0 46 18 18 Schilkseer Str. 136, 24159 Kiel
1011343.0 5431625.0 46 3 3 Schützenwall 63, 24114 Kiel
1011955.0 5432231.0 46 3 3 Hasseldieksdammer Weg 6, 24116 Kiel
1013893.0 5432384.0 46 1 1 Haßstr. 3, 24103 Kiel
1006200.0 5426174.0 46 13 13 Lütten Born 1, 24113 Molfsee
1012850.0 5431553.0 46 2 2 Hopfenstr. 29, 24103 Kiel
1017186.0 5442310.0 46 18 18 Langenfelde 19, 24159 Kiel
1018619.0 5430578.0 46 11 11 Böttgersberg 6, 24147 Kiel
1019662.0 5427686.0 46 14 14 Sprosserpfad 11, 24146 Kiel
1013411.0 5440027.0 46 15 15 Aukamp 45, 24161 Altenholz
1018627.0 5433204.0 46 11 11 Tiefe Allee 37, 24149 Kiel
1016737.0 5439612.0 46 16 16 Ringelnatzstr. 23, 24159 Kiel
1007264.0 5433781.0 46 11 11 Apenrader Weg 2, 24119 Kronshagen
1010290.0 5434060.0 46 6 6 Eckernförder Str. 210, 24119 Kronshagen
1015662.0 5430381.0 46 7 7 Preetzer Str. 130, 24143 Kiel
1013749.0 5433774.0 46 4 4 Adolfplatz 1, 24105 Kiel
1016440.0 5439931.0 46 16 16 Otto-Ernst-Weg 2, 24159 Kiel
1011258.0 5432400.0 46 4 4 Westring 237, 24116 Kiel
1007223.0 5436148.0 46 11 11 Pellwormer Weg 41, 24107 Kiel
1011384.0 5431654.0 46 4 4 Lutherstr. 42, 24114 Kiel
1009860.0 5437642.0 46 15 15 Knooper Dorfstr. 1, 24161 Altenholz
1019629.0 5433653.0 46 12 12 Masurenring 11, 24149 Kiel
1018039.0 5430549.0 46 10 10 Radebrook 13, 24147 Kiel
1008530.0 5433170.0 46 7 7 Kopperpahler Allee 2, 24119 Kronshagen
1016759.0 5439973.0 46 16 16 Achterwurth 5, 24159 Kiel
1018718.0 5433071.0 46 11 11 Probsteier Platz 11, 24149 Kiel
1017089.0 5439359.0 46 17 17 Brüttweg 2, 24159 Kiel
1017928.0 5439277.0 46 16 16 Poststr. 1, 24159 Kiel
1012994.0 5434076.0 46 4 4 Niebuhrstr. 24, 24118 Kiel
1011339.0 5441595.0 46 17 17 Postkamp 5, 24161 Altenholz
1012863.0 5431948.0 46 1 1 Schülperbaum 7, 24103 Kiel
1014167.0 5434055.0 46 4 4 Graf-Spee-Str. 1, 24105 Kiel
1007419.0 5430039.0 46 9 9 Rendsburger Landstr. 352, 24111 Kiel
1016409.0 5442048.0 46 18 18 Schilkseer Str. 153, 24159 Kiel
1016943.0 5431375.0 46 8 8 Franziusallee 131, 24148 Kiel
1012156.0 5431736.0 46 3 3 Deliusstr. 2, 24114 Kiel
1010451.0 5427389.0 46 10 10 Kleinflintbeker Weg 1, 24145 Kiel
1007666.0 5436342.0 46 11 11 Ostseestr. 49, 24107 Kiel
1019171.0 5427797.0 46 13 13 Am Wellsee 102, 24146 Kiel
1012680.0 5431390.0 46 2 2 Harmsstr. 12, 24114 Kiel
1017462.0 5429298.0 46 9 9 Im Dorfe 6, 24146 Kiel
1013042.0 5431791.0 46 1 1 Hopfenstr. 60, 24103 Kiel
1014407.0 5431126.0 46 4 4 Schulstr. 42, 24143 Kiel
1013994.0 5433112.0 46 3 3 Feldstr. 10, 24105 Kiel
1018773.0 5433111.0 46 11 11 Quittenstr. 3, 24149 Kiel
1016520.0 5429244.0 46 9 9 Buschkoppel 39, 24145 Kiel
1012366.0 5440986.0 46 16 16 Freesenberg 36, 24161 Altenholz
1012729.0 5440205.0 46 16 16 Ebereschenweg 78, 24161 Altenholz
1011466.0 5432531.0 46 4 4 Gravelottestr. 10, 24116 Kiel
1017566.0 5441572.0 46 19 19 Seeadlerweg 27, 24159 Kiel
1011718.0 5440549.0 46 17 17 Wiesengrund 41, 24161 Altenholz
1017536.0 5439107.0 46 15 15 Christianspries 5, 24159 Kiel
1017218.0 5432044.0 46 8 8 Elbinger Str. 27, 24148 Kiel
1006702.0 5428029.0 46 12 12 Wollbergsredder 21, 24113 Molfsee
1011485.0 5432411.0 46 3 3 Metzstr. 46, 24116 Kiel
1010828.0 5436322.0 46 10 10 Projensdorfer Str. 274, 24106 Kiel
1005503.0 5432110.0 46 11 11 Osloring 41, 24109 Kiel
1009462.0 5429914.0 46 7 7 Haßberg 11, 24113 Kiel
1012506.0 5430580.0 46 3 3 Alte Lübecker Chaussee 20, 24113 Kiel
1000327.0 5434928.0 46 17 17 Rajensdorfer Weg 4, 24107 Quarnbek
1011239.0 5432340.0 46 4 4 Westring 224, 24116 Kiel
1007307.0 5435303.0 46 13 13 Steinberg 44, 24107 Kiel
1013743.0 5432315.0 46 1 1 Kehdenstr. 18, 24103 Kiel
1009255.0 5431980.0 46 5 5 Hasseldieksdammer Weg 220, 24109 Kiel
1016895.0 5431219.0 46 8 8 Buchholtzstr. 5, 24148 Kiel
1021683.0 5432045.0 46 13 13 Oppendorfer Weg 66, 24149 Kiel
1007439.0 5426568.0 46 12 12 Kolberg 11, 24113 Molfsee
1013619.0 5430391.0 46 5 5 Bahnhofstr. 14, 24143 Kiel
1012017.0 5431194.0 46 3 3 Max-Planck-Str. 16, 24114 Kiel
1008693.0 5432967.0 46 6 6 Seilerei 40, 24119 Kronshagen
1013420.0 5432177.0 46 1 1 Fleethörn 18, 24103 Kiel
1018359.0 5429838.0 46 8 8 Wiener Allee 38, 24147 Kiel
1007597.0 5431517.0 46 9 9 Hasselteich 5, 24109 Kiel
1008008.0 5428529.0 46 10 10 Kirchenweg 20, 24113 Molfsee
1013460.0 5428727.0 46 7 7 Hofkamp 1, 24145 Kiel
998914.0 5434176.0 46 17 17 Sturenberg 23, 24107 Quarnbek
1012399.0 5435247.0 46 8 8 Projensdorfer Str. 98, 24106 Kiel
1006535.0 5430215.0 46 11 11 Otto-Rehder-Str. 1, 24111 Kiel
1019207.0 5427760.0 46 13 13 Am Wellsee 106, 24146 Kiel
1009293.0 5434774.0 46 7 7 Suchskrug 1, 24107 Kiel
1005384.0 5434147.0 46 11 11 Dorfstr. 17, 24107 Ottendorf
1017836.0 5439278.0 46 16 16 Poststr. 7, 24159 Kiel
1007916.0 5435306.0 46 10 10 Holmredder 6, 24107 Kiel
1011264.0 5432766.0 46 4 4 Eichendorff-Str. 19, 24116 Kiel
1013039.0 5437085.0 46 11 11 Gravensteiner Str. 103, 24159 Kiel
1013328.0 5435032.0 46 6 6 Holtenauer Str. 272, 24106 Kiel
1021387.0 5431989.0 46 14 14 Kiebitzbek 25, 24149 Kiel
1013737.0 5438830.0 46 12 12 Allensteiner Weg 92, 24161 Altenholz
1006735.0 5432496.0 46 8 8 Skandinaviendamm 205, 24109 Kiel
1014091.0 5437057.0 46 12 12 Schwester-Therese-Str. 1, 24159 Kiel
1013425.0 5438616.0 46 12 12 Ostpreußenplatz 15, 24161 Altenholz
1011095.0 5433387.0 46 4 4 Eckernförder Str. 161, 24116 Kiel
1017646.0 5441325.0 46 19 19 Rudergang 14, 24159 Kiel
1014054.0 5428111.0 46 9 9 Hopfenlandsberg 13, 24145 Kiel
1013462.0 5433800.0 46 3 3 Düppelstr. 82, 24105 Kiel
1004651.0 5431511.0 46 10 10 Seelandweg 1, 24109 Kiel
1010048.0 5430794.0 46 7 7 Saarbrückenstr. 179, 24113 Kiel
1011641.0 5437251.0 46 13 13 Knooper Landstr. 14, 24161 Altenholz
1008668.0 5432971.0 46 7 7 Seilerei 42, 24119 Kronshagen
1013152.0 5438566.0 46 12 12 Danziger Str. 1, 24161 Altenholz
1011266.0 5431501.0 46 4 4 Calvinstr. 9, 24114 Kiel
1014157.0 5430515.0 46 5 5 Bielenbergstr. 35, 24143 Kiel
1016657.0 5430934.0 46 8 8 Poppenrade 30, 24148 Kiel
1012902.0 5433721.0 46 3 3 Samwerstr. 15, 24118 Kiel
1012216.0 5440894.0 46 16 16 Freesenberg 90, 24161 Altenholz
1012112.0 5432805.0 46 3 3 Schiller-Str. 11, 24116 Kiel
1000762.0 5434352.0 46 19 19 Schmiedeberg 24, 24107 Quarnbek
1012742.0 5436988.0 46 12 12 Geheimrat-Schultz-Weg 16, 24159 Kiel
1011374.0 5429380.0 46 7 7 Krummbogen 96, 24113 Kiel
1012242.0 5440707.0 46 17 17 Vordere Wurth 3, 24161 Altenholz
1019003.0 5433280.0 46 11 11 Ivensring 19, 24149 Kiel
1018387.0 5432478.0 46 9 9 Faulmannweg 1, 24148 Kiel
1019485.0 5432279.0 46 11 11 Neumühlener Str. 56, 24148 Kiel
1006765.0 5427686.0 46 12 12 Osterberg 12, 24113 Molfsee
1005327.0 5432162.0 46 12 12 Kurt-Schumacher-Platz 9, 24109 Kiel
1012615.0 5433202.0 46 2 2 Saldernstr. 12, 24118 Kiel
1007824.0 5428281.0 46 10 10 Am Hang 31, 24113 Molfsee
1009452.0 5434772.0 46 7 7 Eckernförder Str. 333, 24107 Kronshagen
1007421.0 5430108.0 46 9 9 Erlenhorst 2, 24111 Kiel
1017769.0 5431327.0 46 9 9 Selenter Str. 17, 24148 Kiel
1013138.0 5431604.0 46 2 2 Sophienblatt 30, 24103 Kiel
1013101.0 5428182.0 46 8 8 Justdiek 13, 24145 Kiel
1021358.0 5432098.0 46 14 14 Ostanger 8, 24149 Kiel
1015899.0 5428779.0 46 10 10 Bonhoeffer-Weg 2, 24145 Kiel
1013973.0 5432960.0 46 2 2 Arnold-Heller-Str. 2, 24105 Kiel
1009910.0 5433795.0 46 6 6 Eichkoppelweg 95, 24119 Kronshagen
1013139.0 5440069.0 46 14 14 Aukamp 1, 24161 Altenholz
1006549.0 5431403.0 46 9 9 Heitholmer Weg 9, 24109 Kiel
1012221.0 5430163.0 46 5 5 Blaumeisenweg 1, 24113 Kiel
1015651.0 5438457.0 46 13 13 Schusterkrug 10, 24159 Kiel
1013362.0 5438776.0 46 13 13 Elbinger Weg 23, 24161 Altenholz
1006988.0 5430018.0 46 12 12 Rendsburger Landstr. 375, 24111 Kiel
1011516.0 5432816.0 46 4 4 Uhlandstr. 2, 24116 Kiel
1007914.0 5430262.0 46 9 9 Redderkamp 71, 24111 Kiel
1012352.0 5432496.0 46 3 3 Sternstr. 5, 24103 Kiel
1007228.0 5428205.0 46 11 11 Rammseer Weg 59, 24113 Molfsee
1008474.0 5434664.0 46 10 10 Siedlung Fernblick 1, 24107 Kiel
1012709.0 5432909.0 46 2 2 Lessingplatz 6, 24116 Kiel
1008718.0 5435861.0 46 10 10 Ahornweg 1, 24107 Kiel
1019169.0 5433675.0 46 11 11 Masurenring 1, 24149 Kiel
1007256.0 5435517.0 46 11 11 Nienbrügger Weg 69, 24107 Kiel
1008131.0 5433581.0 46 9 9 Steindamm 15, 24119 Kronshagen
1010912.0 5429762.0 46 7 7 Finkelberg 1, 24113 Kiel
1007836.0 5433570.0 46 10 10 Steindamm 5, 24119 Kronshagen
1007461.0 5432550.0 46 10 10 Am Forsthaus Wittland 20, 24109 Kiel
1016439.0 5438878.0 46 14 14 Schurskamp 1, 24159 Kiel
1006932.0 5426338.0 46 12 12 Butterberg 10, 24113 Molfsee
1005923.0 5427014.0 46 14 14 Dorfstr. 29, 24113 Molfsee
1005056.0 5432498.0 46 10 10 Vaasastr. 6, 24109 Kiel
1013188.0 5438535.0 46 12 12 Danziger Str. 3, 24161 Altenholz
1017048.0 5442233.0 46 18 18 Seestr. 7, 24159 Kiel
1019236.0 5432495.0 46 11 11 Passader Str. 11, 24148 Kiel
1015636.0 5439256.0 46 16 16 Buschblick 23, 24159 Kiel
1018664.0 5433034.0 46 11 11 Probsteier Platz 15, 24149 Kiel
1012189.0 5428259.0 46 9 9 Lütt Steenbusch 23, 24145 Kiel
1012369.0 5431797.0 46 2 2 Ringstr. 64, 24103 Kiel
1018419.0 5426233.0 46 13 13 Zum Forst 90, 24145 Kiel
1019633.0 5432957.0 46 10 10 Schönkirchener Str. 63, 24149 Kiel
1019802.0 5427913.0 46 13 13 Rönner Weg 76, 24146 Kiel
1013924.0 5432667.0 46 1 1 Lorentzendamm 14, 24103 Kiel
1014281.0 5430833.0 46 4 4 Georg-Pfingsten-Str. 20, 24143 Kiel
1010514.0 5428714.0 46 7 7 Meimersdorfer Weg 33, 24113 Kiel
1013043.0 5437167.0 46 11 11 Gravensteiner Str. 32, 24159 Kiel
1016216.0 5431097.0 46 8 8 Erich-Kästner-Weg 55, 24143 Kiel
1014223.0 5430690.0 46 5 5 Bielenbergstr. 53, 24143 Kiel
1005332.0 5429930.0 46 11 11 Hinter Bramberg 19, 24111 Kiel
1009776.0 5434116.0 46 6 6 Siedlerkamp 3, 24119 Kronshagen
1009419.0 5434971.0 46 8 8 Klausbrooker Weg 5, 24107 Kronshagen
1014614.0 5430917.0 46 5 5 Kaiserstr. 67, 24143 Kiel
1017677.0 5429190.0 46 9 9 Elmschenhagener Allee 1, 24146 Kiel
1012233.0 5434417.0 46 5 5 Neufeldstr. 7, 24118 Kiel
1013371.0 5433832.0 46 3 3 Holtenauer Str. 138, 24105 Kiel
1011319.0 5428135.0 46 10 10 Anemonenweg 23, 24145 Kiel
1012099.0 5430428.0 46 4 4 Theodor-Heuss-Ring 60, 24113 Kiel
1012862.0 5428281.0 46 8 8 Grot Steenbusch 75, 24145 Kiel
998595.0 5434435.0 46 18 18 Am Fährberg 33, 24107 Quarnbek
1009373.0 5434958.0 46 8 8 Klausbrooker Weg 4, 24107 Kiel
1001807.0 5434267.0 46 15 15 Reimershofer Weg 12, 24107 Quarnbek
1005496.0 5432699.0 46 10 10 Stockholmstr. 35, 24109 Kiel
1005958.0 5426905.0 46 14 14 Dorfstr. 23, 24113 Molfsee
1009052.0 5433074.0 46 6 6 Ulmen-Allee 4, 24119 Kronshagen
1012321.0 5440804.0 46 16 16 Dorfkoppel 29, 24161 Altenholz
1015089.0 5430642.0 46 5 5 Preetzer Str. 56, 24143 Kiel
1011970.0 5430438.0 46 4 4 Dorotheenstr. 8, 24113 Kiel
1002175.0 5434696.0 46 16 16 Reimershofer Weg 3, 24107 Quarnbek
1015056.0 5427652.0 46 9 9 Liebigstr. 10, 24145 Kiel
1014903.0 5433634.0 46 3 3 Karolinenweg 6, 24105 Kiel
1010368.0 5430410.0 46 6 6 Rendsburger Landstr. 108, 24113 Kiel
1011437.0 5433104.0 46 4 4 Eckernförder Str. 117, 24116 Kiel
1013974.0 5434329.0 46 5 5 Feldstr. 132, 24105 Kiel
1018726.0 5432931.0 46 10 10 Tiefe Allee 16, 24149 Kiel
1011285.0 5427938.0 46 10 10 Hortensienstrauch 1, 24145 Kiel
1013721.0 5437475.0 46 12 12 Lilienthalstr. 15, 24159 Kiel
1011932.0 5431327.0 46 3 3 Melanchthonstr. 21, 24114 Kiel
1015929.0 5431089.0 46 7 7 Erich-Kästner-Weg 1, 24143 Kiel
1013168.0 5438643.0 46 13 13 Ostpreußenplatz 10, 24161 Altenholz
1006081.0 5430254.0 46 12 12 Johann-Heuck-Str. 24, 24111 Kiel
1007397.0 5430917.0 46 10 10 Köpenicker Str. 62, 24111 Kiel
1006200.0 5426174.0 46 13 13 Lütten Born 1, 24113 Molfsee
1010556.0 5429430.0 46 7 7 Baumweg 28, 24113 Kiel
1011771.0 5440556.0 46 16 16 Wiesengrund 49, 24161 Altenholz
1007777.0 5435039.0 46 10 10 Holmredder 74, 24107 Kiel
1017068.0 5428419.0 46 10 10 Segeberger Landstr. 174, 24145 Kiel
1015693.0 5439721.0 46 16 16 Händelweg 20, 24159 Kiel
1014141.0 5437096.0 46 12 12 Königstr. 2, 24159 Kiel
1017467.0 5432725.0 46 10 10 Sohststr. 22, 24148 Kiel
1006803.0 5435342.0 46 14 14 Horstblick 27, 24107 Kiel
1012955.0 5433043.0 46 2 2 Lehmberg 20, 24105 Kiel
1011786.0 5433251.0 46 3 3 Christian-Kruse-Str. 4, 24118 Kiel
1017117.0 5427225.0 46 11 11 Zum Forst 3, 24145 Kiel
1006304.0 5429170.0 46 13 13 Tannenholz 54, 24113 Kiel
1013113.0 5434765.0 46 6 6 Projensdorfer Str. 17, 24106 Kiel
1016624.0 5442212.0 46 18 18 Salzwiesenweg 1, 24159 Kiel
