2001
10.13847 54.32255 0 0 0 Holstenstr. 12, 24103 Kiel
10.12363 54.30197 46 5 5 Hornheimer Weg 15, 24113 Kiel
10.06947 54.30045 47 10 10 Rendsburger Landstr. 374, 24111 Kiel
10.18897 54.32984 49 12 12 Brodersdorfer Str. 2, 24149 Kiel
10.13604 54.35334 42 6 6 Feldstr. 234, 24106 Kiel
10.1651 54.31871 42 7 7 Werftstr. 33, 24148 Kiel
10.13032 54.38503 47 12 12 Posener Str. 14, 24161 Altenholz
10.14921 54.30551 42 5 5 Greifstr. 4, 24143 Kiel
10.1029 54.3406 46 6 6 Eckernförder Str. 210, 24119 Kronshagen
10.08985 54.34369 47 7 7 Henri-Dunant-Allee 15, 24119 Kronshagen
10.17926 54.41606 42 19 19 Fallreep 1, 24159 Kiel
10.13184 54.31902 41 1 1 Ziegelteich 14, 24103 Kiel
10.11954 54.3331 44 3 3 Klotzstr. 8, 24118 Kiel
10.19 54.33992 47 12 12 Langer Rehm 73, 24149 Kiel
10.15668 54.34017 41 4 4 Kiellinie 71, 24105 Kiel
10.18853 54.27546 47 13 13 Hof Kroog 2, 24146 Kiel
10.14206 54.29013 42 7 7 Kuhlacker 1, 24145 Kiel
10.14087 54.32146 39 0 0 Wall 34, 24103 Kiel
10.18488 54.28463 44 11 11 Am Wellsee 18, 24146 Kiel
10.08387 54.28429 45 9 9 Schulenhofweg 2, 24113 Molfsee
10.16198 54.39873 47 15 15 Hasenberg 1, 24159 Kiel
10.12138 54.3321 40 3 3 Gutenbergstr. 40, 24118 Kiel
10.18765 54.3366 42 12 12 Nachtigalstr. 11, 24149 Kiel
10.15219 54.27498 45 8 8 Edisonstr. 9, 24145 Kiel
10.08177 54.36157 41 10 10 Von-der-Wisch-Str. 42, 24107 Kiel
10.13989 54.33725 40 3 3 Feldstr. 52, 24105 Kiel
10.14925 54.26073 45 9 9 Bundesstraße 404 100, 24145 Kiel
10.16041 54.31058 43 7 7 Erich-Kästner-Weg 39, 24143 Kiel
10.19479 54.27685 46 13 13 Bachstelzenweg 2, 24146 Kiel
10.07143 54.35405 42 13 13 Steinberg 76, 24107 Kiel
10.18656 54.33665 41 12 12 Nachtigalstr. 32, 24149 Kiel
10.16178 54.28343 42 10 10 Edisonstr. 66, 24145 Kiel
10.12759 54.37006 47 12 12 Geheimrat-Schultz-Weg 20, 24159 Kiel
10.15433 54.27402 40 9 9 Ottostr. 5, 24145 Kiel
10.13416 54.3881 39 12 12 Elbinger Weg 37, 24161 Altenholz
10.12644 54.33153 40 2 2 Gutenbergstr. 6, 24118 Kiel
10.07189 54.36347 43 11 11 Alte Chaussee 9, 24107 Kiel
10.01508 54.31545 41 11 11 Quarnbeker Weg 2, 24109 Melsdorf
10.15529 54.40494 40 16 16 Uhlenhorster Weg 1, 24159 Kiel
10.17123 54.32415 46 8 8 Schönberger Str. 116, 24148 Kiel
10.1745 54.4141 44 18 18 Graf-Luckner-Str. 31, 24159 Kiel
10.14473 54.33008 46 4 4 Michaelisstr. 11, 24105 Kiel
10.16983 54.42797 47 20 20 Soling 34, 24159 Kiel
10.11889 54.28237 40 8 8 Kieler Weg 70, 24145 Kiel
10.13637 54.37211 47 11 11 Richthofenstr. 53, 24159 Kiel
10.05793 54.32435 44 9 9 Bergenring 2, 24109 Kiel
10.1576 54.28919 47 9 9 Goerdelerring 1, 24145 Kiel
10.10431 54.29859 49 6 6 Töpfergrube 8, 24113 Kiel
10.14416 54.31123 42 4 4 Schulstr. 33, 24143 Kiel
10.12071 54.32468 39 3 3 Wilhelmplatz 1, 24116 Kiel
10.16441 54.39837 45 16 16 Joachim-Mähl-Str. 1, 24159 Kiel
10.13274 54.37611 40 11 11 Immelmann-Str. 35, 24159 Kiel
10.13283 54.38373 47 12 12 Kolberger Weg 1, 24161 Altenholz
10.07667 54.3646 42 11 11 Rügenweg 54, 24107 Kiel
10.06866 54.26557 49 12 12 Stuthagen 2, 24113 Molfsee
10.14766 54.26259 43 9 9 Seewiesenredder 19, 24145 Kiel
10.14698 54.32902 44 2 2 Düsternbrooker Weg 14, 24105 Kiel
10.18802 54.30092 41 9 9 Tiroler Ring 376, 24147 Kiel
10.15556 54.40287 47 16 16 Dorf 27, 24159 Kiel
10.13678 54.28332 41 7 7 Steinjörgen 3, 24145 Kiel
10.12644 54.28515 46 7 7 Kieler Weg 117, 24145 Kiel
10.15755 54.31117 43 7 7 Pickertstr. 36, 24143 Kiel
10.18354 54.29887 45 9 9 Wiener Allee 41, 24147 Kiel
10.16198 54.39873 43 15 15 Hasenberg 1, 24159 Kiel
10.11887 54.40603 46 17 17 Moorredder 46, 24161 Altenholz
10.13868 54.36025 48 8 8 Rostocker Str. 2, 24106 Kiel
10.14359 54.28864 43 8 8 Kuhlacker 1, 24145 Kiel
10.19583 54.27733 43 13 13 Am Wellsee 128, 24146 Kiel
10.12695 54.40252 47 16 16 Ebereschenweg 17, 24161 Altenholz
10.13441 54.32854 40 2 2 Dreiecksplatz 2, 24103 Kiel
10.13981 54.31277 44 4 4 Werftstr. 199, 24143 Kiel
10.05719 54.33272 40 12 12 Spitzbergenweg 68, 24109 Kiel
10.04213 54.30334 49 8 8 Rendsburger Landstr. 504, 24109 Melsdorf
10.06852 54.35355 47 12 12 Horstblick 17, 24107 Kiel
10.16561 54.3098 39 8 8 Sören 15, 24148 Kiel
10.11138 54.35678 40 9 9 Woltersweg 1, 24106 Kiel
10.16582 54.29234 42 9 9 Buschkoppel 41, 24145 Kiel
10.07574 54.31038 41 10 10 Aubrook 175, 24113 Kiel
10.12483 54.28146 47 8 8 Bustorfer Weg 66, 24145 Kiel
10.1524 54.37003 46 14 14 Strandstr. 1, 24159 Kiel
10.14963 54.30975 42 5 5 Medusastr. 27, 24143 Kiel
10.13939 54.33936 45 4 4 Wrangelstr. 28, 24105 Kiel
10.06851 54.33404 39 9 9 Alter Kirchsteig 1, 24119 Kronshagen
10.12599 54.39734 46 14 14 Ohlandbogen 1, 24161 Altenholz
10.09255 54.3198 46 5 5 Hasseldieksdammer Weg 220, 24109 Kiel
10.12536 54.32136 40 2 2 Kronshagener Weg 2, 24103 Kiel
10.19025 54.28766 44 11 11 Lechweg 9, 24146 Kiel
10.10146 54.34463 44 8 8 Teichhörn 29, 24119 Kronshagen
10.1365 54.32052 40 0 0 Hafenstr. 17, 24103 Kiel
10.14091 54.32414 45 1 1 Dänische Str. 3, 24103 Kiel
10.18516 54.33781 45 12 12 Helenenstr. 62, 24149 Kiel
10.17766 54.41487 42 19 19 Graf-Luckner-Str. 55, 24159 Kiel
10.18619 54.30578 43 11 11 Böttgersberg 6, 24147 Kiel
10.1271 54.39871 47 14 14 Langkoppel 33, 24161 Altenholz
10.12024 54.33223 39 3 3 Gutenbergstr. 48, 24118 Kiel
10.0972 54.2828 40 8 8 Meimersdorfer Weg 103, 24145 Kiel
10.18355 54.2855 39 11 11 Am Wellsee 14, 24146 Kiel
10.07187 54.36163 44 11 11 Pellwormer Weg 12, 24107 Kiel
10.08243 54.33473 42 8 8 Sandkoppel 24, 24119 Kronshagen
10.11333 54.33221 47 5 5 Eckernförder Str. 150, 24116 Kiel
10.15853 54.28518 40 10 10 Stauffenberg-Ring 89, 24145 Kiel
10.08028 54.33216 43 7 7 Von-Stephan-Str. 2, 24119 Kronshagen
10.08874 54.41368 41 19 19 Dehnhöft 8, 24161 Altenholz
10.18525 54.2979 42 9 9 Linzer Weg 21, 24147 Kiel
10.10226 54.30592 45 6 6 Gärtnerstr. 32, 24113 Kiel
10.18491 54.33091 45 11 11 Eekberg 15, 24149 Kiel
10.12894 54.36353 40 8 8 Timmerberg 24, 24106 Kiel
10.1524 54.37003 48 14 14 Strandstr. 1, 24159 Kiel
10.17166 54.39893 42 16 16 Brammerkamp 14, 24159 Kiel
10.13009 54.31438 47 2 2 Sophienblatt 48, 24114 Kiel
10.15599 54.31239 40 6 6 Ostring 181, 24143 Kiel
10.1435 54.36178 42 9 9 Mecklenburger Str. 32, 24106 Kiel
10.13458 54.31797 42 1 1 Stresemannplatz 5, 24103 Kiel
10.06915 54.30374 40 11 11 Reinickendorfer Str. 33, 24111 Kiel
10.1399 54.37114 48 12 12 Johann-Sump-Str. 10, 24159 Kiel
10.13402 54.36285 40 8 8 Am Kiel-Kanal 1, 24106 Kiel
10.10249 54.34801 43 9 9 Baumgartenstr. 3, 24106 Kiel
10.112 54.35475 47 8 8 Steenbeker Weg 34, 24106 Kiel
10.07546 54.36366 46 13 13 Rügenweg 28, 24107 Kiel
10.13222 54.3323 45 2 2 Holtenauer Str. 45, 24105 Kiel
10.098 54.34442 43 7 7 Eckernförder Str. 307, 24119 Kronshagen
10.13893 54.32384 47 1 1 Haßstr. 3, 24103 Kiel
10.15017 54.36942 41 13 13 Kanalstr. 55, 24159 Kiel
10.13407 54.30563 40 3 3 Bahnhofstr. 38, 24143 Kiel
10.12443 54.31766 44 2 2 Kirchhofallee 30, 24103 Kiel
10.08673 54.28338 41 10 10 Eschenbrook 11, 24113 Molfsee
10.17569 54.3051 46 9 9 Tröndelweg 67, 24147 Kiel
10.18773 54.33111 40 11 11 Quittenstr. 3, 24149 Kiel
10.17227 54.31732 47 9 9 Hangstr. 30, 24148 Kiel
10.1736 54.31695 47 9 9 Hagener Str. 36, 24148 Kiel
10.06143 54.31706 40 9 9 Hofholzallee 246, 24109 Kiel
10.11262 54.3213 47 3 3 Hasseldieksdammer Weg 40, 24116 Kiel
10.07413 54.35193 47 11 11 Kahler Berg 22, 24107 Kiel
10.13282 54.32523 39 2 2 Lorentzendamm 36, 24103 Kiel
10.08747 54.35456 46 9 9 Eckernförder Str. 388, 24107 Kiel
10.17489 54.41812 47 18 18 Funkstellenweg 36, 24159 Kiel
10.16593 54.27779 43 10 10 Marconistr. 3, 24145 Kiel
10.17787 54.31567 47 9 9 Julius-Brecht-Str. 13, 24148 Kiel
10.13796 54.32453 40 1 1 Haßstr. 22, 24103 Kiel
10.16678 54.32401 40 10 10 Minnastr. 24, 24148 Kiel
10.18463 54.29861 48 9 9 Klagenfurter Weg 1, 24147 Kiel
10.05058 54.3126 44 11 11 Jütlandring 38, 24109 Kiel
10.13412 54.38754 42 12 12 Elbinger Weg 2, 24161 Altenholz
10.1338 54.32834 42 1 1 Wilhelminenstr. 10, 24103 Kiel
10.12848 54.29895 44 5 5 Maybachstr. 13, 24113 Kiel
10.11323 54.30198 42 6 6 Diesterweg-Str. 11, 24113 Kiel
10.15547 54.3953 47 15 15 Wagnerring 112, 24159 Kiel
10.14793 54.27266 42 8 8 Edisonstr. 18, 24145 Kiel
10.14484 54.3156 47 7 7 Norddeutsche Str. 3, 24143 Kiel
10.1662 54.31749 49 8 8 Prinzenstr. 4, 24148 Kiel
10.16485 54.39853 46 16 16 Gustav-Falke-Str. 13, 24159 Kiel
10.14327 54.30993 40 5 5 Kirchenweg 1, 24143 Kiel
10.05137 54.31608 47 10 10 Odensestr. 5, 24109 Kiel
10.1832 54.33705 46 12 12 Salzredder 2, 24149 Kiel
10.16372 54.30982 43 9 9 Röhbarg 13, 24148 Kiel
10.04901 54.3406 41 11 11 Dorfstr. 36, 24107 Ottendorf
10.04793 54.29894 41 10 10 Hinter Bramberg 30, 24109 Melsdorf
10.07196 54.27772 39 13 13 Barstenkamp 41, 24113 Molfsee
10.12125 54.31487 46 4 4 Fockstr. 8, 24114 Kiel
10.18043 54.30068 42 9 9 Tiroler Ring 252, 24147 Kiel
10.12806 54.32056 48 1 1 Exerzierplatz 7, 24103 Kiel
10.15662 54.30381 39 7 7 Preetzer Str. 130, 24143 Kiel
9.9913 54.34178 40 17 17 Möhlenbarg 13, 24107 Quarnbek
10.12789 54.31557 42 2 2 Ringstr. 28, 24103 Kiel
10.08309 54.36331 46 11 11 Wippen 33, 24107 Kiel
10.10876 54.358 42 9 9 Bünsowstr. 3, 24106 Kiel
10.11989 54.32034 44 2 2 Zastrowstr. 12, 24114 Kiel
10.13629 54.32092 42 0 0 Andreas-Gayk-Str. 7, 24103 Kiel
10.16469 54.30972 42 8 8 Hollwisch 14, 24148 Kiel
10.16829 54.39587 40 16 16 Redinskamp 2, 24159 Kiel
10.09276 54.29747 45 8 8 Haßberg 17, 24113 Kiel
10.12891 54.35875 45 9 9 Sonderburger Platz 1, 24106 Kiel
10.14207 54.2831 47 8 8 Kuhlacker 51, 24145 Kiel
10.11111 54.32584 44 3 3 Kronshagener Weg 64, 24116 Kiel
10.13051 54.3252 46 1 1 Muhliusstr. 64, 24103 Kiel
10.15583 54.37275 47 14 14 Strandstr. 24, 24159 Kiel
10.17829 54.40942 44 19 19 Scheidekoppel 101, 24159 Kiel
10.1652 54.29244 48 9 9 Buschkoppel 39, 24145 Kiel
10.13185 54.32106 46 2 2 Kleiner Kuhberg 12, 24103 Kiel
10.14942 54.31628 41 6 6 Hügelstr. 36, 24143 Kiel
10.10638 54.32734 42 4 4 Kronshagener Weg 94, 24116 Kiel
10.12732 54.33232 42 3 3 Saldernstr. 2, 24118 Kiel
10.17656 54.41456 42 19 19 Graf-Luckner-Str. 62, 24159 Kiel
10.07719 54.30861 47 13 13 Köpenicker Str. 85, 24111 Kiel
10.14087 54.32146 40 0 0 Wall 34, 24103 Kiel
10.03006 54.3175 49 10 10 Dorfstr. 11, 24109 Melsdorf
10.15497 54.40274 48 16 16 Friedrichsruher Weg 233, 24159 Kiel
10.16541 54.31036 40 9 9 Sören 13, 24148 Kiel
10.10434 54.33701 45 5 5 Zum Posthorn 3, 24119 Kronshagen
10.13254 54.30978 44 2 2 Adolf-Westphal-Str. 2, 24143 Kiel
10.0619 54.35479 46 12 12 Schwartenbeker Weg 67, 24107 Kiel
10.16441 54.39837 43 16 16 Joachim-Mähl-Str. 1, 24159 Kiel
10.1228 54.3234 40 2 2 Eckernförder Str. 30, 24103 Kiel
10.14207 54.2831 46 8 8 Kuhlacker 51, 24145 Kiel
10.12217 54.32971 42 3 3 Freiligrathstr. 2, 24116 Kiel
10.18654 54.29868 47 9 9 Klagenfurter Weg 47, 24147 Kiel
10.0968 54.3063 44 8 8 Uhlenkrog 1, 24113 Kiel
10.18561 54.29743 49 10 10 Tiroler Ring 702, 24147 Kiel
10.17404 54.41356 45 18 18 Passatstr. 1, 24159 Kiel
10.15105 54.26186 40 9 9 Seewiesenredder 1, 24145 Kiel
10.06965 54.31834 47 8 8 Im Waldwinkel 20, 24109 Kiel
10.12742 54.36988 45 12 12 Geheimrat-Schultz-Weg 16, 24159 Kiel
9.96837 54.32148 49 16 16 Am Ringkanal 3, 24107 Quarnbek
10.10533 54.29566 47 6 6 Baumweg 1, 24113 Kiel
10.16823 54.39635 43 16 16 Gudegastkoppel 13, 24159 Kiel
10.07044 54.35253 40 12 12 Weiden 17, 24107 Kiel
10.16158 54.39574 42 15 15 Ottomar-Enking-Str. 71, 24159 Kiel
10.05696 54.30004 42 10 10 Ihlkatenweg 7, 24111 Kiel
10.09955 54.27761 40 9 9 Meimersdorfer Weg 165, 24145 Kiel
10.12643 54.37383 44 11 11 Am Jägersberg 1, 24161 Altenholz
10.13404 54.31612 46 1 1 Kai-Str. 33, 24103 Kiel
10.16439 54.38878 42 14 14 Schurskamp 1, 24159 Kiel
10.14537 54.31358 42 5 5 Schulstr. 15, 24143 Kiel
10.19196 54.32629 44 10 10 Wehdenweg 19, 24148 Kiel
10.11702 54.33448 40 3 3 Grasweg 11, 24118 Kiel
9.98701 54.34298 45 17 17 Sledenbarg 1, 24107 Quarnbek
10.16447 54.31565 47 7 7 Grabastr. 3, 24148 Kiel
10.14239 54.3218 42 0 0 Wall 47, 24103 Kiel
10.13343 54.37517 41 11 11 Dittmarweg 1, 24159 Kiel
10.05331 54.26798 46 14 14 Poggenkrugsweg 28, 24113 Molfsee
10.06784 54.30453 43 11 11 Russeer Weg 33, 24111 Kiel
10.05645 54.31641 43 10 10 Königsförder Weg 22, 24109 Kiel
10.08574 54.28883 46 10 10 Großer Eiderkamp 3, 24113 Molfsee
10.14196 54.32667 47 1 1 Lorentzendamm 6, 24103 Kiel
10.12668 54.31016 44 3 3 Sophienblatt 82, 24114 Kiel
10.16556 54.31689 41 8 8 Hollmannstr. 27, 24148 Kiel
10.12942 54.4054 44 17 17 Lärchenweg 12, 24161 Altenholz
10.06518 54.30599 39 12 12 Lämmerstücken 24, 24111 Kiel
10.08613 54.32923 42 7 7 Bürgermeister-Drews-Str. 31, 24119 Kronshagen
10.04793 54.29894 47 10 10 Hinter Bramberg 30, 24109 Melsdorf
10.18213 54.2983 43 9 9 Landecker Weg 51, 24147 Kiel
10.07095 54.36127 44 13 13 Pellwormer Weg 53, 24107 Kiel
10.07044 54.35253 42 12 12 Weiden 17, 24107 Kiel
10.01625 54.33973 44 15 15 Petersilienweg 2, 24107 Quarnbek
10.12657 54.33451 43 3 3 Alsenstr. 30, 24118 Kiel
10.06623 54.26314 46 12 12 Am Anger 1, 24113 Molfsee
10.19069 54.28068 42 12 12 Am Wellsee 61, 24146 Kiel
10.02345 54.31433 44 10 10 Birkenweg 17, 24109 Melsdorf
10.13322 54.33894 44 4 4 Im Brauereiviertel 2, 24118 Kiel
10.0824 54.30151 39 9 9 Pommernkamp 25, 24111 Kiel
10.18809 54.29225 46 9 9 Teplitzer Allee 1, 24146 Kiel
10.17652 54.29238 45 9 9 Dorfstr. 43, 24146 Kiel
10.17879 54.34403 40 14 14 Zum Kesselort 40, 24149 Kiel
10.17292 54.29538 40 8 8 Haselbusch 9, 24146 Kiel
10.0619 54.35479 47 12 12 Schwartenbeker Weg 67, 24107 Kiel
10.07024 54.28174 43 11 11 Wollbergsredder 2, 24113 Molfsee
10.08567 54.30317 40 9 9 Quarnbeker Str. 2, 24113 Kiel
10.07872 54.36255 45 13 13 Usedomer Weg 19, 24107 Kiel
10.17474 54.30702 46 9 9 Tröndelweg 36, 24148 Kiel
10.10182 54.35453 45 10 10 Lilli-Martius-Weg 1, 24106 Kiel
10.1749 54.31802 40 9 9 Hagener Str. 16, 24148 Kiel
10.0728 54.33356 40 8 8 Steffenstr. 2, 24119 Kronshagen
9.99433 54.34095 47 17 17 Toweddern 9, 24107 Quarnbek
10.05313 54.324 47 11 11 Skandinaviendamm 322, 24109 Kiel
10.2028 54.33134 46 11 11 Schönkirchener Str. 101, 24149 Kiel
10.09814 54.34451 44 6 6 Eckernförder Str. 268, 24119 Kronshagen
10.10437 54.30946 47 5 5 Saarbrückenstr. 142, 24113 Kiel
10.10002 54.34293 40 6 6 Eckernförder Str. 244, 24119 Kronshagen
10.12775 54.33116 42 2 2 Gutenbergstr. 2, 24118 Kiel
10.1466 54.36373 40 11 11 Mecklenburger Str. 64, 24106 Kiel
10.09958 54.35621 45 10 10 Emma-Sorgenfrei-Weg 1, 24106 Kiel
10.1608 54.29225 42 8 8 Segeberger Landstr. 63, 24145 Kiel
10.11953 54.324 40 3 3 Wilhelmplatz 6, 24116 Kiel
10.14728 54.31298 41 5 5 Elisabethstr. 44, 24143 Kiel
10.13907 54.2845 40 7 7 Reesenberg 23, 24145 Kiel
10.06996 54.3047 40 13 13 Am Blöcken 72, 24111 Kiel
10.10099 54.34114 49 6 6 Tegelkuhle 2, 24119 Kronshagen
10.16887 54.42627 47 19 19 Starweg 2, 24159 Kiel
9.97333 54.32507 40 15 15 Lerchenkamp 1, 24107 Quarnbek
10.12938 54.3472 42 5 5 Eduard-Adler-Str. 10, 24106 Kiel
10.15834 54.38571 42 13 13 Kokenhörst 22, 24159 Kiel
10.15465 54.28649 42 10 10 Stauffenberg-Ring 43, 24145 Kiel
10.12524 54.30663 47 3 3 Alte Lübecker Chaussee 13, 24114 Kiel
10.19703 54.33703 41 12 12 Pillauer Str. 2, 24149 Kiel
10.13222 54.39913 40 15 15 Ohlandbogen 81, 24161 Altenholz
10.18826 54.33231 47 12 12 Quittenstr. 21, 24149 Kiel
10.10268 54.3128 42 6 6 Arfrade 15, 24113 Kiel
10.09087 54.33184 46 7 7 Hufenkamp 3, 24119 Kronshagen
10.13675 54.28555 40 7 7 Sösslingspott 19, 24145 Kiel
10.17751 54.26681 40 12 12 Am Teich 13, 24145 Kiel
10.12083 54.33258 41 3 3 Schweffelstr. 4, 24118 Kiel
10.08851 54.34268 49 8 8 Elsa-Brandström-Str. 53, 24119 Kronshagen
10.21241 54.31986 42 14 14 Kiebitzbek 16, 24149 Kiel
10.11395 54.32247 45 4 4 Metzstr. 62, 24116 Kiel
10.18545 54.32862 46 10 10 An der Holsatiamühle 1, 24149 Kiel
10.16506 54.28796 42 9 9 Schoolkamp 16, 24145 Kiel
10.15577 54.39724 47 16 16 Händelweg 1, 24159 Kiel
10.17001 54.28498 43 9 9 Segeberger Landstr. 172, 24145 Kiel
10.13121 54.40588 47 16 16 Alter Kieler Weg 3, 24161 Altenholz
10.17208 54.42455 48 19 19 Kurallee 29, 24159 Kiel
10.11705 54.34037 48 5 5 Olshausenstr. 68, 24118 Kiel
10.08794 54.33793 41 7 7 Kopperpahler Allee 68, 24119 Kronshagen
10.17778 54.30191 40 8 8 Ellerbeker Weg 60, 24147 Kiel
10.09491 54.34993 42 8 8 Klausbrooker Weg 7, 24107 Kronshagen
10.13788 54.28119 43 8 8 Barkauer Str. 107, 24145 Kiel
10.10797 54.32341 42 4 4 Langenbeckstr. 59, 24116 Kiel
10.10454 54.3135 44 7 7 Arfrade 1, 24113 Kiel
10.13157 54.34237 47 4 4 Hardenbergstr. 27, 24118 Kiel
10.14886 54.33466 47 3 3 Reventlouallee 3, 24105 Kiel
10.14757 54.34372 46 6 6 Niemannsweg 147, 24105 Kiel
10.10464 54.30566 43 6 6 Gärtnerstr. 2, 24113 Kiel
10.10642 54.34591 42 6 6 Olshausenstr. 75, 24118 Kiel
10.13367 54.34635 44 5 5 Belvedere 1, 24105 Kiel
10.12942 54.4054 43 17 17 Lärchenweg 12, 24161 Altenholz
10.09304 54.4142 42 19 19 Dehnhöft 2, 24161 Altenholz
10.09848 54.31934 47 6 6 Hasseldieksdammer Weg 179, 24114 Kiel
10.00385 54.35015 42 19 19 Rajensdorfer Weg 6, 24107 Quarnbek
10.14927 54.30506 45 5 5 Blitzstr. 41, 24143 Kiel
10.1573 54.27822 47 9 9 Bunsenstr. 2, 24145 Kiel
10.17888 54.27066 48 12 12 Petersilienweg 23, 24145 Kiel
10.13976 54.29795 40 6 6 Diedrichstr. 51, 24143 Kiel
10.18213 54.2983 40 9 9 Landecker Weg 51, 24147 Kiel
10.14798 54.30034 39 6 6 Hohwachter Weg 33, 24143 Kiel
10.14387 54.31549 42 6 6 Augustenstr. 7, 24143 Kiel
10.06304 54.2917 48 13 13 Tannenholz 54, 24113 Kiel
10.13691 54.39432 45 13 13 Klausdorfer Landstr. 19, 24161 Altenholz
10.15298 54.37045 40 14 14 Strandstr. 7, 24159 Kiel
10.12668 54.38971 44 13 13 Königsberger Str. 57, 24161 Altenholz
10.15454 54.39508 44 16 16 Wagnerring 78, 24159 Kiel
10.16611 54.32403 47 9 9 Mathildenstr. 12, 24148 Kiel
10.11913 54.39439 43 15 15 Dreiangel 39, 24161 Altenholz
10.06322 54.32631 45 9 9 Göteborgring 80, 24109 Kiel
10.05511 54.31976 48 11 11 Osloring 29, 24109 Kiel
10.16821 54.42824 40 19 19 Fliegender Holländer 15, 24159 Kiel
10.12492 54.3153 43 2 2 Von-der-Tann-Str. 2, 24114 Kiel
10.15135 54.29567 40 7 7 Segeberger Landstr. 7, 24145 Kiel
10.16288 54.30831 41 9 9 Poppenrade 53, 24148 Kiel
10.11838 54.40301 44 16 16 Rehwinkel 20, 24161 Altenholz
10.14087 54.32146 47 0 0 Wall 34, 24103 Kiel
10.11589 54.31662 47 3 3 Boiestr. 2, 24114 Kiel
9.96928 54.32323 42 15 15 Kirchkamp 1, 24107 Quarnbek
10.18548 54.32605 44 10 10 Schönberger Str. 11, 24148 Kiel
10.19484 54.27648 47 13 13 Bachstelzenweg 6, 24146 Kiel
10.16667 54.31674 43 7 7 Probsteier Str. 1, 24148 Kiel
10.14486 54.32947 46 2 2 Hegewischstr. 16, 24105 Kiel
10.09864 54.34384 48 6 6 Eckernförder Str. 303, 24119 Kronshagen
10.13557 54.33457 44 3 3 Gerhardstr. 36, 24105 Kiel
10.14076 54.37168 47 12 12 Schwester-Therese-Str. 13, 24159 Kiel
10.18491 54.33091 42 11 11 Eekberg 15, 24149 Kiel
10.18567 54.29227 47 9 9 Reichenberger Allee 23, 24146 Kiel
10.12732 54.33232 48 3 3 Saldernstr. 2, 24118 Kiel
10.11324 54.30518 41 5 5 Schleswiger Str. 9, 24113 Kiel
10.09075 54.31089 46 10 10 Schönwohlder Weg 38, 24113 Kiel
10.13654 54.31465 48 5 5 Am Germaniahafen 1, 24143 Kiel
10.12075 54.33389 47 3 3 Krausstr. 13, 24118 Kiel
10.19803 54.33371 46 13 13 Alfons-Huysmans-Ring 119, 24149 Kiel
10.13327 54.33443 41 3 3 Holtenauer Str. 88, 24105 Kiel
10.1315 54.3652 47 9 9 Schleusenstr. 30, 24106 Kiel
10.08814 54.29026 43 8 8 Speckenbeker Weg 30, 24113 Kiel
10.19473 54.27845 47 14 14 Seerosenweg 17, 24146 Kiel
10.07774 54.33592 41 9 9 Steindamm 5, 24119 Kronshagen
10.08764 54.3559 39 9 9 Lärchenweg 1, 24107 Kiel
10.08915 54.2995 42 8 8 Rendsburger Landstr. 218, 24113 Kiel
10.07524 54.30043 39 9 9 Rendsburger Landstr. 339, 24111 Kiel
10.18368 54.31585 42 10 10 Klausdorfer Weg 217, 24148 Kiel
10.06141 54.30075 47 10 10 Russeer Forst 2, 24111 Kiel
10.12837 54.39762 42 14 14 Ohlandbogen 13, 24161 Altenholz
10.12085 54.35875 42 8 8 Flensburger Str. 67, 24106 Kiel
10.14775 54.34713 39 6 6 Bismarckallee 23, 24105 Kiel
10.10563 54.35554 42 9 9 Steenbeker Weg 58, 24106 Kiel
10.05747 54.341 45 11 11 Auberg 4, 24107 Ottendorf
10.11831 54.40079 47 15 15 Klausdorfer Str. 80, 24161 Altenholz
10.01881 54.34164 47 14 14 Plattenberg 9, 24107 Quarnbek
10.09076 54.33856 49 8 8 Abelweg 14, 24119 Kronshagen
10.16538 54.41821 45 18 18 Schilkseer Str. 142, 24159 Kiel
10.13818 54.34399 46 5 5 Scharnhorststr. 8, 24105 Kiel
10.11913 54.39439 42 15 15 Dreiangel 39, 24161 Altenholz
10.07771 54.3309 45 9 9 Domänenweg 2, 24119 Kronshagen
10.14444 54.37235 45 12 12 Hayßenstr. 2, 24159 Kiel
10.11755 54.31936 39 3 3 Harmsstr. 122, 24114 Kiel
10.11909 54.39622 40 14 14 Struckbrook 2, 24161 Altenholz
10.12324 54.30115 41 4 4 Hornheimer Weg 21, 24113 Kiel
10.09728 54.37725 41 15 15 Knooper Dorfstr. 1, 24161 Altenholz
10.0742 54.30472 45 11 11 Grunewaldstr. 8, 24111 Kiel
10.13014 54.32154 49 2 2 Kleiner Kuhberg 36, 24103 Kiel
10.13527 54.32283 41 0 0 Rathausplatz 6, 24103 Kiel
10.18544 54.33904 48 12 12 Hertzstr. 100, 24149 Kiel
10.11928 54.31506 40 3 3 Jeßstr. 18, 24114 Kiel
10.12901 54.38566 42 13 13 Waldwinkel 1, 24161 Altenholz
10.05332 54.2993 45 11 11 Hinter Bramberg 19, 24111 Kiel
10.17139 54.29713 47 7 7 Preetzer Str. 291, 24147 Kiel
10.16556 54.31689 43 8 8 Hollmannstr. 27, 24148 Kiel
10.11285 54.27938 40 10 10 Hortensienstrauch 1, 24145 Kiel
10.13658 54.38674 48 12 12 Allensteiner Weg 6, 24161 Altenholz
10.17306 54.39766 45 17 17 Brammerkamp 10, 24159 Kiel
10.20563 54.28028 42 16 16 Partenkirchener Str. 35, 24146 Kiel
